Species,Month
Melanerpes_carolinus,Apr
Melanerpes_carolinus,Feb
Melanerpes_carolinus,Feb
Melanerpes_carolinus,Jan
Melanerpes_carolinus,Mar
Melanerpes_carolinus,May
Melanerpes_carolinus,May
Melanerpes_carolinus,May
Melanerpes_carolinus,May
Melanerpes_carolinus,Oct
Melanerpes_carolinus,Sep
Melanerpes_carolinus,Sep
Sterna_caspia,Apr
Sterna_caspia,Apr
Sterna_caspia,Apr
Sterna_caspia,Aug
Sterna_caspia,Nov
Sterna_caspia,Oct
Sterna_caspia,Sep
Vireo_cassinii,Oct
Vireo_cassinii,Sep
Dendrocincla_castanea,Apr
Dendrocincla_castanea,Apr
Dendrocincla_castanea,Apr
Dendrocincla_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,Apr
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,May
Dendroica_castanea,Oct
Dendroica_castanea,Oct
Dendroica_castanea,Oct
Dendroica_castanea,Sep
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jul
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,Jun
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Oceanodroma_castro,May
Ammodramus_caudacutus,Feb
Bombycilla_cedrorum,Apr
Bombycilla_cedrorum,Apr
Bombycilla_cedrorum,Dec
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Feb
Bombycilla_cedrorum,Jan
Bombycilla_cedrorum,Jan
Bombycilla_cedrorum,Jan
Bombycilla_cedrorum,Jan
Bombycilla_cedrorum,Jan
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,Mar
Bombycilla_cedrorum,May
Bombycilla_cedrorum,May
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Bombycilla_cedrorum,Nov
Oreothlypis_celata,Oct
Vermivora_celata,Apr
Vermivora_celata,Apr
Vermivora_celata,Dec
Vermivora_celata,Dec
Vermivora_celata,Dec
Vermivora_celata,Dec
Vermivora_celata,Dec
Vermivora_celata,Feb
Vermivora_celata,Jan
Vermivora_celata,Nov
Vermivora_celata,Oct
Vermivora_celata,Oct
Vermivora_celata,Oct
Vermivora_celata,Sep
Dendroica_cerulea,Apr
Dendroica_cerulea,Mar
Caracara_cheriway,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Apr
Plegadis_chihi,Dec
Plegadis_chihi,Dec
Plegadis_chihi,Jan
Plegadis_chihi,Jan
Plegadis_chihi,Jan
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jul
Plegadis_chihi,Jun
Plegadis_chihi,Mar
Plegadis_chihi,Mar
Plegadis_chihi,Mar
Plegadis_chihi,Mar
Plegadis_chihi,Nov
Plegadis_chihi,Nov
Plegadis_chihi,Oct
Plegadis_chihi,Sep
Gallinula_chloropus,Apr
Gallinula_chloropus,Apr
Gallinula_chloropus,Apr
Gallinula_chloropus,Aug
Gallinula_chloropus,Aug
Gallinula_chloropus,Dec
Gallinula_chloropus,Dec
Gallinula_chloropus,Jun
Gallinula_chloropus,Jun
Gallinula_chloropus,Jun
Gallinula_chloropus,Jun
Gallinula_chloropus,May
Gallinula_chloropus,Nov
Gallinula_chloropus,Sep
Gallinula_chloropus,Sep
Pipilo_chlorurus,Apr
Pipilo_chlorurus,Dec
Pipilo_chlorurus,Feb
Aquila_chrysaetos,Feb
Aquila_chrysaetos,Feb
Vermivora_chrysoptera,Apr
Vermivora_chrysoptera,Apr
Vermivora_chrysoptera,Apr
Vermivora_chrysoptera,Apr
Vermivora_chrysoptera,May
Vermivora_chrysoptera,May
Vermivora_chrysoptera,Oct
Vermivora_chrysoptera,Sep
Vermivora_chrysoptera X pinus,Apr
Vermivora_chrysoptera X pinus,Apr
Vermivora_chrysoptera X pinus,May
Vermivora_chrysoptera X pinus,Oct
Vermivora_chrysoptera X pinus,Sep
Myiarchus_cinerascens,Apr
Myiarchus_cinerascens,Apr
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Dec
Myiarchus_cinerascens,Feb
Myiarchus_cinerascens,Jan
Myiarchus_cinerascens,Jan
Myiarchus_cinerascens,Jan
Myiarchus_cinerascens,Mar
Myiarchus_cinerascens,May
Myiarchus_cinerascens,Nov
Myiarchus_cinerascens,Nov
Myiarchus_cinerascens,Nov
Myiarchus_cinerascens,Nov
Myiarchus_cinerascens,Nov
Myiarchus_cinerascens,Oct
Myiarchus_cinerascens,Oct
Myiarchus_cinerascens,Oct
Myiarchus_cinerascens,Oct
Myiarchus_cinerascens,Sep
Myiarchus_cinerascens,Sep
Circus_cinereus,Feb
Passerina_ciris,Apr
Passerina_ciris,Apr
Passerina_ciris,Apr
Passerina_ciris,Apr
Passerina_ciris,Aug
Passerina_ciris,Aug
Passerina_ciris,Jun
Passerina_ciris,Jun
Passerina_ciris,May
Passerina_ciris,May
Passerina_ciris,May
Passerina_ciris,May
Passerina_ciris,Nov
Passerina_ciris,Nov
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Oct
Passerina_ciris,Sep
Passerina_ciris,Sep
Passerina_ciris,Sep
Passerina_ciris,Sep
Protonotaria_citrea,Apr
Protonotaria_citrea,Apr
Protonotaria_citrea,Apr
Protonotaria_citrea,Apr
Protonotaria_citrea,Apr
Protonotaria_citrea,Apr
Protonotaria_citrea,Aug
Protonotaria_citrea,Aug
Protonotaria_citrea,Aug
Protonotaria_citrea,Aug
Protonotaria_citrea,Aug
Protonotaria_citrea,Aug
Protonotaria_citrea,Jul
Protonotaria_citrea,Jul
Protonotaria_citrea,Jul
Protonotaria_citrea,Jul
Protonotaria_citrea,Jul
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Jun
Protonotaria_citrea,Mar
Protonotaria_citrea,Mar
Protonotaria_citrea,Mar
Protonotaria_citrea,Mar
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,May
Protonotaria_citrea,Oct
Protonotaria_citrea,Oct
Protonotaria_citrea,Sep
Protonotaria_citrea,Sep
Protonotaria_citrea,Sep
Protonotaria_citrea,Sep
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Apr
Wilsonia_citrina,Aug
Wilsonia_citrina,Aug
Wilsonia_citrina,Aug
Wilsonia_citrina,Aug
Wilsonia_citrina,Dec
Wilsonia_citrina,Jan
Wilsonia_citrina,Jul
Wilsonia_citrina,Jul
Wilsonia_citrina,Jun
Wilsonia_citrina,Jun
Wilsonia_citrina,Jun
Wilsonia_citrina,Mar
Wilsonia_citrina,Mar
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,May
Wilsonia_citrina,Nov
Wilsonia_citrina,Oct
Wilsonia_citrina,Oct
Wilsonia_citrina,Oct
Wilsonia_citrina,Oct
Wilsonia_citrina,Oct
Wilsonia_citrina,Sep
Wilsonia_citrina,Sep
Wilsonia_citrina,Sep
Bucephala_clangula,Dec
Anas_clypeata,Dec
Anas_clypeata,Nov
Forpus_coelestis,Jan
Aythya_collaris,Jul
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Apr
Archilochus_colubris,Aug
Archilochus_colubris,Aug
Archilochus_colubris,Aug
Archilochus_colubris,Dec
Archilochus_colubris,Dec
Archilochus_colubris,Dec
Archilochus_colubris,Dec
Archilochus_colubris,Jan
Archilochus_colubris,Jul
Archilochus_colubris,Jul
Archilochus_colubris,Jul
Archilochus_colubris,Jul
Archilochus_colubris,Jul
Archilochus_colubris,Jun
Archilochus_colubris,Mar
Archilochus_colubris,May
Archilochus_colubris,May
Archilochus_colubris,May
Archilochus_colubris,Oct
Archilochus_colubris,Oct
Archilochus_colubris,Oct
Archilochus_colubris,Sep
Archilochus_colubris,Sep
Archilochus_colubris,Sep
Archilochus_colubris,Sep
Archilochus_colubris,Sep
Archilochus_colubris,Sep
Falco_columbarius,Apr
Contopus_cooperi,Aug
Contopus_cooperi,Aug
Contopus_cooperi,May
Contopus_cooperi,Sep
Contopus_cooperi,Sep
Contopus_cooperi,Sep
Accipiter_cooperii,Apr
Accipiter_cooperii,Dec
Accipiter_cooperii,Dec
Accipiter_cooperii,Dec
Accipiter_cooperii,Feb
Accipiter_cooperii,Feb
Accipiter_cooperii,Feb
Accipiter_cooperii,Feb
Accipiter_cooperii,Feb
Accipiter_cooperii,Jan
Accipiter_cooperii,Jan
Accipiter_cooperii,Mar
Accipiter_cooperii,Nov
Accipiter_cooperii,Oct
Accipiter_cooperii,Oct
Accipiter_cooperii,Oct
Accipiter_cooperii,Sep
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Apr
Dendroica_coronata,Dec
Dendroica_coronata,Dec
Dendroica_coronata,Dec
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Feb
Dendroica_coronata,Jan
Dendroica_coronata,Jan
Dendroica_coronata,Jan
Dendroica_coronata,Jan
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,Mar
Dendroica_coronata,May
Dendroica_coronata,May
Dendroica_coronata,May
Dendroica_coronata,May
Dendroica_coronata,May
Dendroica_coronata,Nov
Dendroica_coronata,Nov
Dendroica_coronata,Nov
Dendroica_coronata,Nov
Dendroica_coronata,Nov
Dendroica_coronata,Nov
Dendroica_coronata,Oct
Dendroica_coronata,Oct
Dendroica_coronata,Oct
Setophaga_coronata,Feb
Setophaga_coronata,Jan
Setophaga_coronata,Mar
Setophaga_coronata,Mar
Setophaga_coronata,Nov
Tyrannus_couchii,Dec
Tyrannus_couchii,Dec
Tyrannus_couchii,Jun
Tyrannus_couchii,Jun
Tyrannus_couchii,May
Tyrannus_couchii,Oct
Tyrannus_couchii,Oct
Tyrannus_couchii,Oct
Tyrannus_couchii,Sep
Tyrannus_couchii X melancholicus,May
Porzana_carolina,Mar
Anas_crecca,Apr
Anas_crecca,Dec
Anas_crecca,Jan
Anas_crecca,Jan
Anas_crecca,Jan
Anas_crecca,Jul
Anas_crecca,Nov
Anas_crecca,Nov
Myiarchus_crinitus,Apr
Myiarchus_crinitus,Apr
Myiarchus_crinitus,Mar
Myiarchus_crinitus,May
Myiarchus_crinitus,Sep
Myiarchus_crinitus,Sep
Myiarchus_crinitus,Sep
Myiarchus_crinitus,Sep
Myiarchus_crinitus,Sep
Myiarchus_crinitus,Sep
Cyanocitta_cristata,Aug
Cyanocitta_cristata,Feb
Cyanocitta_cristata,Jan
Cyanocitta_cristata,Jan
Cyanocitta_cristata,Jan
Cyanocitta_cristata,Jun
Cyanocitta_cristata,Jun
Cyanocitta_cristata,Jun
Cyanocitta_cristata,Mar
Cyanocitta_cristata,Mar
Cyanocitta_cristata,Mar
Cyanocitta_cristata,May
Cyanocitta_cristata,May
Cyanocitta_cristata,May
Cyanocitta_cristata,Nov
Cyanocitta_cristata,Nov
Cyanocitta_cristata,Oct
Cyanocitta_cristata,Oct
Cyanocitta_cristata,Sep
Cyanocitta_cristata,Sep
Cyanocitta_cristata,Aug
Seiurus_aurocapillus,Apr
Icterus_cucullatus,Feb
Mergus_cucullatus,Dec
Mergus_cucullatus,Dec
Mergus_cucullatus,Dec
Myiarchus_crinitus,Sep
Athene_cunicularia,Dec
Sialia_currucoides,Dec
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Apr
Passerina_cyanea,Dec
Passerina_cyanea,Dec
Passerina_cyanea,Dec
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jul
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Jun
Passerina_cyanea,Mar
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,May
Passerina_cyanea,Nov
Passerina_cyanea,Nov
Passerina_cyanea,Nov
Passerina_cyanea,Nov
Passerina_cyanea,Nov
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Oct
Passerina_cyanea,Sep
Passerina_cyanea,Sep
Passerina_cyanea,Sep
Passerina_cyanea,Sep
Passerina_cyanea X amoena,Apr
Circus_cyaneus,Nov
Euphagus_cyanocephalus,Apr
Euphagus_cyanocephalus,Oct
Euphagus_cyanocephalus,Oct
Anas_cyanoptera,Nov
Vermivora_cyanoptera,Apr
Vermivora_cyanoptera,Apr
Vermivora_cyanoptera,Nov
Vermivora_cyanoptera,Oct
Vermivora_cyanoptera,Oct
Vermivora_cyanoptera,Sep
Vermivora_cyanoptera,Sep
Vermivora_cyanoptera,Sep
Vermivora_cyanoptera,Sep
Vermivora_cyanoptera,Sep
Sula_dactylatra,Jul
Sula_dactylatra,Jun
Sula_dactylatra,Jun
Sula_dactylatra,Jun
Sula_dactylatra,Jun
Sula_dactylatra,Jun
Sula_dactylatra,Jun
Sula_dactylatra,May
Sula_dactylatra,May
Sula_dactylatra,Oct
Sula_dactylatra,Oct
Sula_dactylatra,Oct
Sula_dactylatra,Sep
Streptopelia_decaocto,Aug
Streptopelia_decaocto,Aug
Streptopelia_decaocto,Jul
Larus_delawarensis,Apr
Larus_delawarensis,Feb
Larus_delawarensis,Jun
Larus_delawarensis,Nov
Larus_delawarensis,Nov
Larus_delawarensis,Nov
Larus_delawarensis,Nov
Larus_delawarensis,Nov
Larus_delawarensis,Oct
Larus_delawarensis,Oct
Larus_delawarensis,Sep
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Dec
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Feb
Gallinago_delicata,Jan
Gallinago_delicata,Jan
Gallinago_delicata,Jan
Gallinago_delicata,Jan
Gallinago_delicata,Jan
Gallinago_delicata,Mar
Gallinago_delicata,Mar
Gallinago_delicata,Mar
Gallinago_delicata,Mar
Gallinago_delicata,Oct
Empidonax_difficilis,Dec
Empidonax_difficilis,Jan
Empidonax_difficilis,Jan
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Aug
Calonectris_diomedea,Jul
Calonectris_diomedea,Jun
Calonectris_diomedea,Oct
Calonectris_diomedea,Oct
Calonectris_diomedea,Oct
Dendroica_discolor,Apr
Dendroica_discolor,Apr
Dendroica_discolor,Aug
Dendroica_discolor,Aug
Dendroica_discolor,Dec
Dendroica_discolor,Dec
Dendroica_discolor,Dec
Dendroica_discolor,Feb
Dendroica_discolor,Feb
Dendroica_discolor,Jan
Dendroica_discolor,Jan
Dendroica_discolor,Jan
Dendroica_discolor,Jun
Dendroica_discolor,Jun
Dendroica_discolor,May
Dendroica_discolor,May
Dendroica_discolor,May
Dendroica_discolor,Nov
Dendroica_discolor,Oct
Dendroica_discolor,Oct
Dendroica_discolor,Sep
Dendroica_discolor,Sep
Anas_discors,Apr
Anas_discors,Oct
Anas_discors,Sep
Anas_discors,Sep
Anas_discors,Sep
Passer_domesticus,Apr
Passer_domesticus,Apr
Passer_domesticus,Apr
Passer_domesticus,Apr
Passer_domesticus,Apr
Passer_domesticus,Aug
Passer_domesticus,Aug
Passer_domesticus,Dec
Passer_domesticus,Dec
Passer_domesticus,Dec
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Feb
Passer_domesticus,Jan
Passer_domesticus,Jan
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jul
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Jun
Passer_domesticus,Mar
Passer_domesticus,Mar
Passer_domesticus,Mar
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,May
Passer_domesticus,Oct
Passer_domesticus,Oct
Passer_domesticus,Oct
Passer_domesticus,Oct
Dendroica_dominica,Apr
Dendroica_dominica,Apr
Dendroica_dominica,Apr
Dendroica_dominica,Apr
Dendroica_dominica,Dec
Dendroica_dominica,Jan
Dendroica_dominica,Jan
Dendroica_dominica,Jan
Dendroica_dominica,Mar
Dendroica_dominica,May
Dendroica_dominica,Nov
Dendroica_dominica,Oct
Dendroica_dominica,Oct
Dendroica_dominica,Oct
Dendroica_dominica,Oct
Dendroica_dominica,Sep
Dendroica_dominica,Sep
Dendroica_dominica,Sep
Dendroica_dominica,Sep
Pluvialis_dominica,Apr
Pluvialis_dominica,Apr
Pluvialis_dominica,Apr
Pluvialis_dominica,Apr
Pluvialis_dominica,Apr
Pluvialis_dominica,Apr
Pluvialis_dominica,Feb
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,Mar
Pluvialis_dominica,May
Pluvialis_dominica,Nov
Pluvialis_dominica,Oct
Pluvialis_dominica,Oct
Pluvialis_dominica,Oct
Pluvialis_dominica,Sep
Pluvialis_dominica,Sep
Pluvialis_dominica,Sep
Setophaga_dominica,May
Larus_dominicanus,Jun
Larus_dominicanus X argentatus,Aug
Larus_dominicanus X argentatus,Aug
Larus_dominicanus X argentatus,Jul
Larus_dominicanus X argentatus,Jul
Larus_dominicanus X argentatus,Jul
Larus_dominicanus X argentatus,Jun
Larus_dominicanus X argentatus,Jun
Larus_dominicanus X argentatus,Jun
Larus_dominicanus X argentatus,Jun
Larus_dominicanus X argentatus,Sep
Larus_dominicanus X argentatus X dominicanus,Aug
Tyrannus_dominicensis,Apr
Tyrannus_dominicensis,Oct
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Apr
Rallus_elegans,Aug
Rallus_elegans,Dec
Rallus_elegans,Dec
Rallus_elegans,Feb
Rallus_elegans,Jan
Rallus_elegans,Jul
Rallus_elegans,Jul
Rallus_elegans,Jul
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,Jun
Rallus_elegans,May
Rallus_elegans,May
Rallus_elegans,May
Rallus_elegans,May
Rallus_elegans,May
Rallus_elegans,May
